"Billing Tag","Client","Agent","Instance","Backupset","Subclient","Storage Policy","Copy","Front End Backup Size","Front End Archive Size","Primary App Size","Protected App Size","Media Size"
"AWS - Glacier","brho11glo1014","Oracle Database","CMD","default","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","brho11glo1014","Oracle Database","CMD","default","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","0.01","0.01","0.003"
"DCCM - OnPremisses","brho11glo1029","Linux File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo1029-CMQ","#STP_DATACENTER_FS_02","1.Primary","0.074","0","0.294","0.294","0.043"
"DCCM - OnPremisses","brho11glo1029","Oracle Database","CMQ","default","BASE","#STP_DATACENTER_DB_02","1.Primary","0.015","0","0.457","0.457","0.126"
"AWS - Glacier","brho11glo1029","Linux File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo1029-CMQ","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.073","0.042"
"AWS - Glacier","brho11glo1029","Oracle Database","CMQ","default","BASE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.015","0.004"
"AWS - Glacier","brho11glo1029","Oracle Database","CMQ","default","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","brho11glo1029","Oracle Database","CMQ","default","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","0.012","0.012","0.003"
"DCCM - OnPremisses","brho11glo102c","Linux File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102c-CMP","#STP_DATACENTER_FS_02","1.Primary","0.064","0","0.256","0.256","0.038"
"DCCM - OnPremisses","brho11glo102c","Oracle Database","CMP","default","BASE","#STP_DATACENTER_DB_02","1.Primary","0.014","0","0.439","0.439","0.121"
"AWS - Glacier","brho11glo102c","Linux File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102c-CMP","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.064","0.038"
"AWS - Glacier","brho11glo102c","Oracle Database","CMP","default","BASE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.014","0.004"
"AWS - Glacier","brho11glo102c","Oracle Database","CMP","default","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","brho11glo102c","Oracle Database","CMP","default","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","0.012","0.012","0.003"
"AWS - Glacier","brho11glo102e","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102e-CLP","_STP_DATACENTER_CLOUD_VAULT","Primary","0.521","0","0","0","0"
"DCCM - OnPremisses","brho11glo102e","Oracle Database","CLP","default","BASE","#STP_DATACENTER_DB_02","1.Primary","0.268","0","8.26","8.26","2.28"
"AWS - Glacier","brho11glo102e","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102e-CLP","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","brho11glo102e","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102e-CLP","#STP_DATACENTER_FS_01","2.AWS","0","0","0","0.52","0.223"
"AWS - Glacier","brho11glo102e","Oracle Database","CLP","default","BASE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.266","0.096"
"AWS - Glacier","brho11glo102e","Oracle Database","CLP","default","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.001","0.001"
"DCCM - OnPremisses","brho11glo102e","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo102e-CLP","#STP_DATACENTER_FS_01","1.Primary","0","0","2.084","2.084","1.993"
"DCCM - OnPremisses","brho11glo102e","Oracle Database","CLP","default","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","0.107","0.107","0.029"
"DCCM - OnPremisses","brho11glo1042","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo1042-CLD","#STP_DATACENTER_FS_02","1.Primary","0.209","0","0.562","0.562","0.082"
"DCCM - OnPremisses","brho11glo1042","Oracle Database","CLD","default","BASE","#STP_DATACENTER_DB_02","1.Primary","0.03","0","0.925","0.925","0.255"
"AWS - Glacier","brho11glo1042","Windows File System","DefaultInstanceName","defaultBackupSet","fs-brho11glo1042-CLD","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0.187","0.119"
"AWS - Glacier","brho11glo1042","Oracle Database","CLD","default","BASE","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0.03","0.011"
"AWS - Glacier","brho11glo1042","Oracle Database","CLD","default","ArchiveLog","#STP_DATACENTER_DB_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","brho11glo1042","Oracle Database","CLD","default","ArchiveLog","#STP_DATACENTER_DB_02","1.Primary","0","0","0.018","0.018","0.005"
"DCCM - OnPremisses","BSBBKP-A","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.028","0","0.141","0.141","0.025"
"DCCM - OnPremisses","BSBBKP-B","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.017","0","0.087","0.087","0.015"
"DCCM - OnPremisses","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","BASE","#STP_DATACENTER_DB_01","1.Primary","0.069","0","0","0","0"
"AWS - Glacier","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","BASE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","BASE","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"AWS - Glacier","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","ArchiveLog","_STP_DATACENTER_CLOUD_VAULT","Primary","0","0","0","0","0"
"DCCM - OnPremisses","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","ArchiveLog","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"GCP - Archive","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","BASE","#_STP_GCP_ORACLE_DB","Primary","0","0","0.319","0.319","0.112"
"GCP - Archive","CDBM01","Oracle RAC","CDBM01","defaultBackupSet","ArchiveLog","#_STP_GCP_ORACLE_DB","Primary","0","0","0.16","0.16","0.056"
"DCCM - OnPremisses","CEDOCVIDEO3","Virtual Server in vcentercs.corp.tvglobo.com.br","VMware","defaultBackupSet","Cluster_PRDJB_CSPROD","#STP_DATACENTER_VM_01","Primary","0.05","0","0.148","0.148","0.026"
"Azure - Cool","CEDOCVIDEO3","Virtual Server in AZU-JORNADA_CLOUD_PROD","Azure Resource Manager","defaultBackupSet","PRODUCAO-PROD","STP_AZU_PRD_CLPABKPSR005_VM","Primary","0","0","0","0","0"
"DCCM - OnPremisses","Cisco_Firepower_Management_Center","Virtual Server in EGPAVCSSR001.corp.tvglobo.com.br","VMware","ESTUDIOS GLOBO","GERENCIA","#STP_DATACENTER_VM_01","Primary","0.016","0","0","0","0"
"DCCM - OnPremisses","Cisco_Firepower_Management_Center","Virtual Server in pjpavcssr001.corp.tvglobo.com.br","VMware","defaultBackupSet","pjpaesxgersr001.corp.tvglobo.com.br","#STP_DATACENTER_VM_01","Primary","0","0","0","0","0"
"Azure - Cool","CL-VMTEST-TAG","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.004","0","0.011","0.011","0.008"
"Azure - Cool","CLHAANLSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.055","0","0.165","0.165","0.124"
"Azure - Cool","CLHAANLSR001","Windows File System","DefaultInstanceName","defaultBackupSet","default","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.515","0.515","0.515"
"Azure - Cool","CLHAANLSR001","SQL Server","CLHAANLSR001(Analysis Services)","defaultBackupSet","CLHAANLSR001/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.06","0.06","0.06"
"Azure - Cool","CLHACHOSR006","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.108","0","0.322","0.322","0.242"
"Azure - Cool","CLHACHOSR007","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.107","0","0.323","0.323","0.243"
"Azure - Cool","CLHACHOSR008","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0","0","0","0","0"
"Azure - Cool","CLHACHOSR009","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.108","0","0.324","0.324","0.243"
"Azure - Cool","CLHADECSR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.076","0","0.23","0.23","0.173"
"Azure - Cool","CLHADECSR004","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.064","0","0.193","0.193","0.145"
"Azure - Cool","CLHADSVSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.103","0","0.308","0.308","0.232"
"Azure - Cool","CLHADSVSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.048","0","0.145","0.145","0.109"
"Azure - Cool","CLHADSVSR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.05","0","0.151","0.151","0.114"
"Azure - Cool","CLHADSVSR008-R","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.142","0","0.426","0.426","0.32"
"Azure - Cool","CLHADSVSR009","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.078","0","0.236","0.236","0.177"
"Azure - Cool","CLHADSVSR012","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.161","0","0.482","0.482","0.362"
"Azure - Cool","CLHADSVSR013","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.166","0","0.498","0.498","0.374"
"Azure - Cool","CLHADSVSR014","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.173","0","0.519","0.519","0.39"
"Azure - Cool","CLHAGMDSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.13","0","0.39","0.39","0.293"
"Azure - Cool","CLHAINFSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA-LARGE_VM","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.41","0","0.776","0.776","0.582"
"Azure - Cool","CLHAINFSR001","SQL Server","CLHAINFSR001","defaultBackupSet","CLHAINFSR001/SIMPLE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0.318","0","0.318","0.318","0.318"
"Azure - Cool","CLHAINFSR001","SQL Server","CLHAINFSR001","defaultBackupSet","CLHAINFSR001/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","CLHAINFSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA-LARGE_VM","STP_AZU_HLM_CLPABKPSR006_VM","Primary","5.835","0","11.047","11.047","8.295"
"Azure - Cool","clhainfsr002","SQL Server","CLHAINFSR002","defaultBackupSet","CLHAINFSR002/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","3.735","0","3.735","3.735","3.735"
"Azure - Cool","clhainfsr002","SQL Server","CLHAINFSR002","defaultBackupSet","CLHAINFSR002/SIMPLE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","1.833","0","1.833","1.833","1.833"
"Azure - Cool","CLHAINFSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","ACEITACAO-DEV-LARGEVM-CLTAINFSR002","STP_AZU_DEV_CLPABKPSR004_VM","Primary","0","0","0.024","0.024","0.006"
"Azure - Cool","CLHAINFSR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.257","0","0.525","0.525","0.394"
"Azure - Cool","CLHAINFSR003","SQL Server","CLHAINFSR003(Analysis Services)","defaultBackupSet","CLHAINFSR003(Analysis Services)","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0.097","0","0.061","0.061","0.061"
"Azure - Cool","CLHANETSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.064","0","0.193","0.193","0.145"
"Azure - Cool","CLHAOBISR059","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.013","0","0.04","0.04","0.03"
"Azure - Cool","CLHAODISR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.027","0","0.082","0.082","0.062"
"Azure - Cool","CLHAODISR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.173","0","0.52","0.52","0.39"
"AWS - Glacier","CLHAODISR002","Linux File System","DefaultInstanceName","defaultBackupSet","default","STP_TVGRJ_FS_FILE","2.AWS","0","0","0","0","0"
"AWS - Glacier","CLHAODISR002","Linux File System","DefaultInstanceName","defaultBackupSet","default","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"AWS - Glacier","CLHAODISR002","Linux File System","DefaultInstanceName","defaultBackupSet","Remote Storage","#STP_DATACENTER_FS_02","2.AWS","0","0","0","0","0"
"DCCM - OnPremisses","CLHAODISR002","Linux File System","DefaultInstanceName","defaultBackupSet","default","STP_TVGRJ_FS_FILE","1.Primary","0","0","0","0","0"
"Azure - Cool","CLHAORASR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.248","0","0.738","0.738","0.554"
"Azure - Cool","CLHAORASR001","Linux File System","DefaultInstanceName","defaultBackupSet","FS-CLHAORASR001","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","CLHAORASR001","Oracle Database","CLORAH01","default","BASE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.016","0.016","0.016"
"Azure - Cool","CLHAORASR001","Oracle Database","CLORAH01","default","ArchiveLog","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.007","0.007","0.007"
"Azure - Cool","clhaorasr002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA-LARGE_VM","STP_AZU_HLM_CLPABKPSR006_VM","Primary","15.9","0","30.103","30.103","22.603"
"Azure - Cool","clhaorasr002","Oracle Database","PJORAH01","default","BASE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.425","0.425","0.425"
"Azure - Cool","clhaorasr002","Oracle Database","PJORAH01","default","ArchiveLog","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.08","0.08","0.08"
"Azure - Cool","clhaorasr002","Oracle Database","JBORAH02","default","BASE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","16.998","16.998","16.998"
"Azure - Cool","clhaorasr002","Oracle Database","JBORAH02","default","ArchiveLog","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.204","0.204","0.204"
"Azure - Cool","clhaorasr002","Oracle Database","JBORAH05","default","BASE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.473","0.473","0.473"
"Azure - Cool","clhaorasr002","Oracle Database","JBORAH05","default","ArchiveLog","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.016","0.016","0.016"
"Azure - Cool","clhaorasr002","Linux File System","DefaultInstanceName","defaultBackupSet","fs-clhaorasr002","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","clhaorasr010","Oracle Database","CLFINH01","default","BASE","STP_AZU_DEV_CLPABKPSR004_GERAL","Primary","0.031","0","0","0","0"
"Azure - Cool","clhaorasr010","Oracle Database","CLFINH01","default","ArchiveLog","STP_AZU_DEV_CLPABKPSR004_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","clhaorasr099","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA-CLHAORASR099","STP_AZU_HLM_CLPABKPSR006_VM","Primary","19.527","0","19.527","19.527","14.663"
"Azure - Cool","clhaorasr099","Oracle Database","JBOBIH01","default","BASE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","18.979","18.979","18.979"
"Azure - Cool","CLHARBISR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.046","0","0.139","0.139","0.105"
"Azure - Cool","CLHARBISR005","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.019","0","0.056","0.056","0.042"
"Azure - Cool","CLHASAMSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.02","0","0.059","0.059","0.045"
"Azure - Cool","CLHASCMSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.071","0","0.214","0.214","0.161"
"Azure - Cool","CLHASCMSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.054","0","0.162","0.162","0.122"
"Azure - Cool","CLHASCMSR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.118","0","0.355","0.355","0.266"
"Azure - Cool","CLHASNCSR001","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.041","0","0.12","0.12","0.09"
"Azure - Cool","CLHASNCSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.04","0","0.12","0.12","0.09"
"Azure - Cool","CLHASNCSR003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.035","0","0.105","0.105","0.079"
"Azure - Cool","CLHASNCSR004","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.039","0","0.117","0.117","0.088"
"DCCM - OnPremisses","clhasqlsr001","SQL Server","CLHASQLSR001","defaultBackupSet","CLHASQLSR001/SIMPLE","#STP_DATACENTER_DB_01","1.Primary","0.002","0","0","0","0"
"AWS - Glacier","clhasqlsr001","SQL Server","CLHASQLSR001","defaultBackupSet","CLHASQLSR001/FULL","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0","0"
"AWS - Glacier","clhasqlsr001","SQL Server","CLHASQLSR001","defaultBackupSet","CLHASQLSR001/SIMPLE","#STP_DATACENTER_DB_01","2.AWS","0","0","0","0.002","0"
"DCCM - OnPremisses","clhasqlsr001","SQL Server","CLHASQLSR001","defaultBackupSet","CLHASQLSR001/FULL","#STP_DATACENTER_DB_01","1.Primary","0","0","0","0","0"
"Azure - Cool","CLHASQLSR002","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.054","0","0.162","0.162","0.122"
"Azure - Cool","CLHASQLSR002","Windows File System","DefaultInstanceName","defaultBackupSet","default","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","CLHASQLSR002","SQL Server","CLHASQLSR002","defaultBackupSet","CLHASQLSR002/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","CLHASQLSR002","SQL Server","CLHASQLSR002","defaultBackupSet","CLHASQLSR002/SIMPLE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.002","0.002","0.002"
"Azure - Cool","clhasqlsr003","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.216","0","0.647","0.647","0.486"
"Azure - Cool","clhasqlsr003","SQL Server","CLHASQLSR003","defaultBackupSet","CLHASQLSR003/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0.205","0.205","0.205"
"Azure - Cool","clhasqlsr003","SQL Server","CLHASQLSR003","defaultBackupSet","CLHASQLSR003/SIMPLE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","2.453","2.453","2.453"
"Azure - Cool","clhasqlsr004","Virtual Server in AZU-JORNADA_CLOUD-DEV-QA","Azure Resource Manager","defaultBackupSet","HOMOLOGACAO-QA","STP_AZU_HLM_CLPABKPSR006_VM","Primary","0.034","0","0.102","0.102","0.077"
"Azure - Cool","clhasqlsr004","SQL Server","CLHASQLSR004","defaultBackupSet","CLHASQLSR004/FULL","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
"Azure - Cool","clhasqlsr004","SQL Server","CLHASQLSR004","defaultBackupSet","CLHASQLSR004/SIMPLE","STP_AZU_HLM_CLPABKPSR006_GERAL","Primary","0","0","0","0","0"
